0.00045,0
0.00056,0
0.00071,0
0.00089,0
0.00112,0
0.00141,0
0.00178,0
0.00224,0
0.00282,0
0.00355,0
0.00447,0
0.00562,0
0.00708,0
0.00891,0
0.01122,1536
0.01413,7680
0.01778,4800
0.02239,2304
0.02818,7680
0.03548,7104
