0.00045,0
0.00056,0
0.00071,0
0.00089,0
0.00112,0
0.00141,0
0.00178,0
0.00224,0
0.00282,2
0.00355,0
0.00447,0
0.00562,0
0.00708,0
0.00891,72
0.01122,124
0.01413,240
0.01778,214
0.02239,184
0.02818,318
0.03548,334
